"customer_id";"first_name";"middle_name";"last_name";"address_line_1";"addess_line_2";"city";"state_province_code";"country_region_code";"state_name";"territory_name";"territory_group";"start_date";"end_date";"is_active"
"12631";"Clarence";"H";"Gao";"1, rue Pierre-Demoulin";"";"Paris";"75 ";"FR";"Seine (Paris)";"France";"Europe";"2023-10-02";"";"1"
"12625";"Carly";"A";"Andersen";"60bis, rue des Peupliers";"";"Colomiers";"31 ";"FR";"Garonne (Haute)";"France";"Europe";"2025-08-12";"";"1"
"12624";"Jamie";"D";"Xu";"Bundesallee 44";"";"Frankfurt am Main";"HH ";"DE";"Hamburg";"Germany";"Europe";"2024-09-22";"";"1"
"12617";"Jake";"G";"Ma";"Hansaallee 6";"";"Hannover";"NW ";"DE";"Nordrhein-Westfalen";"Germany";"Europe";"2025-06-25";"";"1"
"12615";"Nathan";"";"Hill";"7282 Michele Drive";"";"Leeds";"ENG";"GB";"England";"United Kingdom";"Europe";"2024-07-18";"";"1"
"12600";"Larry";"S";"Romero";"Heiderplatz 918";"";"Eilenburg";"BB ";"DE";"Brandenburg";"Germany";"Europe";"2025-08-16";"";"1"
"12592";"Amy";"J";"Li";"2862 Pinehurst Court";"";"Birmingham";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-06-04";"";"1"
"12590";"Mario";"";"Chander";"1296 Banyan Way";"";"Newcastle upon Tyne";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-09-20";"";"1"
"12581";"Kristina";"A";"Fernandez";"2595 Worth Ct.";"";"Melton";"VIC";"AU";"Victoria";"Australia";"Pacific";"2024-02-04";"";"1"
"12558";"Amanda";"";"Evans";"Parise Straße 1551";"";"Bottrop";"NW ";"DE";"Nordrhein-Westfalen";"Germany";"Europe";"2025-08-10";"";"1"
"12551";"Julio";"";"Ramos";"7053 Laurel Dr.";"";"London";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-07-17";"";"1"
"12531";"Autumn";"I";"Xu";"2219 Dewing Avenue";"";"Beaverton";"OR ";"US";"Oregon";"Northwest";"North America";"2025-02-23";"";"1"
"12524";"Kate";"";"Shan";"312, rue Villedo";"";"Les Ulis";"91 ";"FR";"Essonne";"France";"Europe";"2025-05-21";"";"1"
"12516";"Shawna";"H";"Chander";"Buergermeister-ulrich-str 888";"";"Frankfurt am Main";"HH ";"DE";"Hamburg";"Germany";"Europe";"2025-11-23";"";"1"
"12506";"Preston";"J";"Sanchez";"2823 Pheasant Court";"";"West Sussex";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-01-19";"";"1"
"12483";"Amanda";"";"Perez";"194, boulevard Tremblay";"";"Roubaix";"59 ";"FR";"Nord";"France";"Europe";"2023-06-11";"";"1"
"12474";"Tammy";"";"Chandra";"2, place Beaubernard";"";"Cergy";"95 ";"FR";"Val d'Oise";"France";"Europe";"2023-06-29";"";"1"
"12467";"Jennifer";"L";"Jones";"2, place de la République";"";"Paris";"75 ";"FR";"Seine (Paris)";"France";"Europe";"2025-03-29";"";"1"
"12465";"Cassandra";"P";"Patel";"8374 Vista Del Diablo";"";"Gloucestershire";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-03-07";"";"1"
"12459";"Stefanie";"L";"Rodriguez";"1293 Silverwood Drive";"";"Milton Keynes";"ENG";"GB";"England";"United Kingdom";"Europe";"2024-06-09";"";"1"
"27990";"Katherine";"K";"Thompson";"6480 Croyden Dr.";"";"Novato";"CA ";"US";"California";"Southwest";"North America";"2025-07-22";"";"1"
"27985";"Michele";"";"Shen";"4200 Greenbrook Dr.";"";"Malabar";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-10-25";"";"1"
"27981";"Aimee";"R";"Hu";"9748 Sutherland Dr";"";"Melton";"VIC";"AU";"Victoria";"Australia";"Pacific";"2025-01-08";"";"1"
"27976";"Dominique";"J";"Gonzalez";"6685 Norris Court";"";"Coffs Harbour";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-08-24";"";"1"
"27968";"Roger";"";"Xu";"4816 Condor Dr";"";"St. Leonards";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-01-10";"";"1"
"27967";"Stefanie";"";"Patel";"8980 Logan Court";"";"York";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-03-26";"";"1"
"27958";"Marcus";"G";"Clark";"101, avenue de la Gare";"";"Peterborough";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-11-23";"";"1"
"27956";"Terrence";"";"Jai";"5050 Mt. Diablo St.";"";"Maidenhead";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-01-29";"";"1"
"27925";"Adam";"";"Butler";"4799 Buena Vista";"";"Gateshead";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-10-21";"";"1"
"27923";"Douglas";"M";"Arun";"Pascalstr 241";"";"Sulzbach Taunus";"SL ";"DE";"Saarland";"Germany";"Europe";"2025-09-30";"";"1"
"27915";"Jordan";"L";"Green";"5310 Buena Vista Ave.";"";"Imperial Beach";"CA ";"US";"California";"Southwest";"North America";"2025-09-22";"";"1"
"27901";"Mariah";"J";"Cooper";"7865 Mt. Diablo St";"";"Runcorn";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-03-27";"";"1"
"27892";"Isabella";"";"Foster";"9355 Slow Creek Road";"";"Peterborough";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-09-09";"";"1"
"27865";"Destiny";"";"Butler";"7045 Creekside Drive";"";"Port Macquarie";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-05-15";"";"1"
"27864";"Shaun";"";"Luo";"8819 Camino Norte";"";"North Ryde";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2025-05-10";"";"1"
"27851";"Diana";"";"Martin";"9554, rue des Pyrenees";"";"Paris";"75 ";"FR";"Seine (Paris)";"France";"Europe";"2025-03-16";"";"1"
"27840";"John";"A";"Johnson";"40, place de Fontenoy";"";"Chatou";"78 ";"FR";"Yveline";"France";"Europe";"2025-05-07";"";"1"
"27832";"Margaret";"R";"Powell";"Wallstr 8834";"";"Erlangen";"BY ";"DE";"Bayern";"Germany";"Europe";"2025-07-19";"";"1"
"27825";"Christy";"A";"Zimmerman";"Roßstr 5538";"";"Bottrop";"NW ";"DE";"Nordrhein-Westfalen";"Germany";"Europe";"2025-04-02";"";"1"
"27806";"Krista";"";"Sanz";"1522 Azalea Ave.";"";"Maidenhead";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-01-27";"";"1"
"27792";"Jacquelyn";"A";"Alonso";"Am Gallberg 456";"";"Kassel";"HE ";"DE";"Hessen";"Germany";"Europe";"2025-02-15";"";"1"
"27791";"Shawna";"C";"Deng";"Lindenalle 7524";"";"München";"HE ";"DE";"Hessen";"Germany";"Europe";"2025-02-07";"";"1"
"27789";"Nicolas";"";"Goldberg";"9513 Ridge Park Drive";"";"W. York";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-08-07";"";"1"
"27784";"Shane";"";"Arun";"33, rue du Puits Dixme";"";"Villeneuve-d'Ascq";"59 ";"FR";"Nord";"France";"Europe";"2025-10-28";"";"1"
"27781";"Allen";"E";"Sai";"9491 Toyon Dr";"";"London";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-08-04";"";"1"
"27773";"Alan";"M";"Li";"82, cours Mirabeau";"";"Orly";"94 ";"FR";"Val de Marne";"France";"Europe";"2025-10-28";"";"1"
"27756";"Angela";"M";"Ward";"7822 Mt. Tooth Place";"";"Sooke";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-06-24";"";"1"
"27751";"Zoe";"L";"Cooper";"1456 Lake Pl.";"";"Fremont";"CA ";"US";"California";"Southwest";"North America";"2025-05-06";"";"1"
"27741";"Gabrielle";"";"Foster";"1488 Guadalupe Dr.";"";"Burien";"WA ";"US";"Washington";"Northwest";"North America";"2025-12-29";"";"1"
"27739";"Marie";"";"Moreno";"121 Keith Court";"";"Cliffside";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-04-22";"";"1"
"27732";"Katherine";"";"White";"6613 Thornhill Place";"";"Walla Walla";"WA ";"US";"Washington";"Northwest";"North America";"2025-10-17";"";"1"
"27708";"Katie";"D";"Goel";"2245 Fairfield Ave";"";"Rockhampton";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-08-08";"";"1"
"27700";"Barry";"";"Arun";"6447 Ranch Road";"";"Geelong";"VIC";"AU";"Victoria";"Australia";"Pacific";"2025-04-18";"";"1"
"27692";"Isaac";"";"Lopez";"6214 Piedra Dr.";"";"Hervey Bay";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-08-09";"";"1"
"27690";"Jaime";"T";"Navarro";"6034 Bell Dr.";"";"Findon";"SA ";"AU";"South Australia";"Australia";"Pacific";"2025-08-26";"";"1"
"27674";"Gabrielle";"";"Rivera";"3681 South St.";"";"Lincoln Acres";"CA ";"US";"California";"Southwest";"North America";"2025-07-28";"";"1"
"27666";"Alyssa";"L";"Garcia";"5975 Grove Way";"";"Fremont";"CA ";"US";"California";"Southwest";"North America";"2022-12-14";"";"1"
"27664";"Luis";"";"Roberts";"621 Winding Lane";"";"West Covina";"CA ";"US";"California";"Southwest";"North America";"2025-03-23";"";"1"
"21290";"Angel";"";"Torres";"2469 Maureen Lane";"";"Lake Oswego";"OR ";"US";"Oregon";"Northwest";"North America";"2025-10-25";"";"1"
"21281";"Andrea";"";"Hill";"2651 St. Francis Dr.";"";"Chula Vista";"CA ";"US";"California";"Southwest";"North America";"2025-10-05";"";"1"
"21257";"Evelyn";"S";"Subram";"5346 Clayburn Road";"";"Rockhampton";"QLD";"AU";"Queensland";"Australia";"Pacific";"2024-01-09";"";"1"
"21256";"Meghan";"I";"Torres";"5531 Roxbury Drive";"";"Lavender Bay";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2024-01-24";"";"1"
"21248";"Ramon";"";"Li";"2701 Piedmont Dr";"";"Gold Coast";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-07-18";"";"1"
"21241";"Carson";"L";"Griffin";"8935 Etcheverry Dr.";"";"Woodburn";"OR ";"US";"Oregon";"Northwest";"North America";"2025-04-17";"";"1"
"21239";"Christy";"I";"Liang";"458 Arlington Way";"";"Perth";"SA ";"AU";"South Australia";"Australia";"Pacific";"2025-06-07";"";"1"
"21238";"Carl";"";"Tang";"516 Oak Park Blvd.";"";"Cliffside";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-03-11";"";"1"
"21230";"Carla";"V";"Rodriguez";"7341 46th St.";"";"Caloundra";"QLD";"AU";"Queensland";"Australia";"Pacific";"2024-01-14";"";"1"
"21172";"Francisco";"D";"Sanchez";"5872 Matterhorn Court";"";"Caloundra";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-02-17";"";"1"
"21166";"Tamara";"E";"Yuan";"1688 Sudan Loop";"";"South Melbourne";"VIC";"AU";"Victoria";"Australia";"Pacific";"2023-12-08";"";"1"
"21165";"Sheila";"J";"Gomez";"7826 W. Hookston Road";"";"Lavender Bay";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2024-01-05";"";"1"
"21147";"Angel";"";"Rogers";"8056 Village Oaks Dr.";"";"Kirkland";"WA ";"US";"Washington";"Northwest";"North America";"2025-09-01";"";"1"
"21138";"Kaylee";"";"Phillips";"531 Northridge Drive";"";"Langford";"BC ";"CA";"British Columbia";"Canada";"North America";"2024-07-07";"";"1"
"21107";"Kaitlin";"";"Rodriguez";"Dunckerstr 7835";"";"Berlin";"SL ";"DE";"Saarland";"Germany";"Europe";"2025-08-18";"";"1"
"21105";"Cory";"A";"Sara";"7476 Halfmoon Court";"";"York";"ENG";"GB";"England";"United Kingdom";"Europe";"2024-10-17";"";"1"
"21096";"Jon";"";"Lin";"Hellweg 4934";"Verkaufsabteilung";"Eilenburg";"BB ";"DE";"Brandenburg";"Germany";"Europe";"2025-10-03";"";"1"
"21088";"Alvin";"G";"Anand";"568, avenue de l´ Union Centrale";"";"Paris";"75 ";"FR";"Seine (Paris)";"France";"Europe";"2025-03-13";"";"1"
"21087";"Rebecca";"E";"Scott";"Kapellstr 49";"Verkaufsabteilung";"Ingolstadt";"BY ";"DE";"Bayern";"Germany";"Europe";"2025-08-14";"";"1"
"21079";"Lee";"S";"Carlson";"2062 Dos Encinas";"";"Wokingham";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-06-30";"";"1"
"21040";"Chad";"R";"Luo";"5806 Old Oak Dr.";"";"W. York";"ENG";"GB";"England";"United Kingdom";"Europe";"2024-08-05";"";"1"
"21007";"Nuan";"";"Ma";"Werftstr 54";"";"Paderborn";"NW ";"DE";"Nordrhein-Westfalen";"Germany";"Europe";"2025-09-10";"";"1"
"20998";"Eugene";"L";"She";"1736 Windsor Drive";"";"Caloundra";"QLD";"AU";"Queensland";"Australia";"Pacific";"2024-01-03";"";"1"
"20971";"Preston";"";"Suri";"356, avenue des Laurentides";"";"Les Ulis";"91 ";"FR";"Essonne";"France";"Europe";"2025-10-10";"";"1"
"20963";"Teresa";"C";"Dominguez";"3159 C Wharton Way";"";"Kirkby";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-02-11";"";"1"
"20957";"Darren";"E";"Kapoor";"3193, rue Lamarck";"";"Roissy en Brie";"77 ";"FR";"Seine et Marne";"France";"Europe";"2025-05-29";"";"1"
"20954";"Nathan";"";"Foster";"92, rue Faubourg St Antoine";"";"Metz";"57 ";"FR";"Moselle";"France";"Europe";"2025-08-23";"";"1"
"20949";"Sandra";"J";"Liang";"9512 Sun View Court";"";"Cheltenham";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-03-07";"";"1"
"20914";"Gilbert";"C";"Zeng";"Postenweg 3738";"";"Berlin";"HE ";"DE";"Hessen";"Germany";"Europe";"2024-10-11";"";"1"
"20912";"Christy";"G";"Hu";"Winter der Böck 81234";"";"Ingolstadt";"BY ";"DE";"Bayern";"Germany";"Europe";"2024-10-04";"";"1"
"20906";"Briana";"";"Ruiz";"1463 El Verano";"";"Runcorn";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-11-13";"";"1"
"20905";"Jessie";"";"Munoz";"2, avenue de Norvege";"";"Sèvres";"92 ";"FR";"Hauts de Seine";"France";"Europe";"2025-11-26";"";"1"
"20904";"Ebony";"C";"Gomez";"9090 Cristobal";"";"Billericay";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-12-08";"";"1"
"20896";"Arthur";"E";"Sai";"Marketplatz 52";"";"Grevenbroich";"BY ";"DE";"Bayern";"Germany";"Europe";"2024-09-16";"";"1"
"20889";"Manuel";"M";"Patel";"456 Stanford Way";"";"High Wycombe";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-07-15";"";"1"
"20888";"Clayton";"P";"Raje";"4, place du Tertre";"";"Tremblay-en-France";"93 ";"FR";"Seine Saint Denis";"France";"Europe";"2025-10-22";"";"1"
"20865";"Luis";"";"Ross";"Alderstr 2984";"";"Kassel";"HE ";"DE";"Hessen";"Germany";"Europe";"2025-07-09";"";"1"
"20862";"Marshall";"";"Sutton";"359 Shepberry Court";"";"London";"ENG";"GB";"England";"United Kingdom";"Europe";"2024-04-23";"";"1"
"22425";"Roy";"";"Sullivan";"22, rue Jean Mermoz";"";"Verrieres Le Buisson";"91 ";"FR";"Essonne";"France";"Europe";"2025-10-01";"";"1"
"22424";"Edwin";"M";"Rai";"8, avenue de Norvege";"";"Roissy en Brie";"77 ";"FR";"Seine et Marne";"France";"Europe";"2025-03-15";"";"1"
"22417";"Shaun";"L";"Goel";"87, rue Lafayette";"";"Paris";"75 ";"FR";"Seine (Paris)";"France";"Europe";"2025-08-24";"";"1"
"22393";"Chelsea";"K";"Perez";"Haberstr 18";"";"München";"HH ";"DE";"Hamburg";"Germany";"Europe";"2024-12-25";"";"1"
"22383";"Devin";"";"Jenkins";"8548 Sony Hill Circle";"";"Newcastle upon Tyne";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-07-09";"";"1"
"22376";"Marcus";"R";"Martin";"5690 Morgan Territory Rd";"";"Lake Oswego";"OR ";"US";"Oregon";"Northwest";"North America";"2025-05-22";"";"1"
"22375";"Jasmine";"T";"Williams";"7763 Folson Drive";"";"Lemon Grove";"CA ";"US";"California";"Southwest";"North America";"2025-08-20";"";"1"
"22369";"Louis";"D";"Deng";"7745 Relis Valley Road";"";"Burlingame";"CA ";"US";"California";"Southwest";"North America";"2025-05-19";"";"1"
"22344";"Krystal";"";"Yang";"6594 Jefferson St.";"";"Chula Vista";"CA ";"US";"California";"Southwest";"North America";"2025-05-05";"";"1"
"22334";"Juan";"";"Serrano";"1646 Seal Way";"";"Burien";"WA ";"US";"Washington";"Northwest";"North America";"2025-01-31";"";"1"
"22326";"Riley";"A";"Howard";"2264 Story Lane";"";"Renton";"WA ";"US";"Washington";"Northwest";"North America";"2025-10-14";"";"1"
"22310";"Christina";"";"Sanders";"Zeiter Weg 7765";"";"Neunkirchen";"SL ";"DE";"Saarland";"Germany";"Europe";"2025-06-01";"";"1"
"22308";"Cassandra";"";"Lopez";"6897 Pome Court";"";"Esher-Molesey";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-06-07";"";"1"
"22299";"Richard";"M";"Murphy";"4528 Summit View Dr.";"";"Oak Bay";"BC ";"CA";"British Columbia";"Canada";"North America";"2023-05-15";"";"1"
"22294";"Rachel";"";"Brown";"6054 Laguna Circle";"";"Glendale";"CA ";"US";"California";"Southwest";"North America";"2025-05-30";"";"1"
"22291";"Carlos";"J";"Morris";"230 Lavere Way";"";"Berkeley";"CA ";"US";"California";"Southwest";"North America";"2025-05-08";"";"1"
"22259";"Dalton";"R";"Mitchell";"9461 Rose Ave";"";"Lebanon";"OR ";"US";"Oregon";"Northwest";"North America";"2024-12-16";"";"1"
"22257";"Carrie";"";"Romero";"6507 Mayda Way";"";"Concord";"CA ";"US";"California";"Southwest";"North America";"2025-05-14";"";"1"
"22232";"Paige";"";"Brooks";"6052 Sandy Way";"";"Haney";"BC ";"CA";"British Columbia";"Canada";"North America";"2023-04-28";"";"1"
"22219";"Juha-Pekka";"";"Posti";"6131 Green Leaf Drive";"";"Metchosin";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-10-30";"";"1"
"22217";"Dylan";"M";"Powell";"8236 Almond Avenue";"";"Oak Bay";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-12-25";"";"1"
"22216";"Marcus";"C";"Howard";"6886 Berry Dr.";"";"Spring Valley";"CA ";"US";"California";"Southwest";"North America";"2025-05-19";"";"1"
"22199";"David";"J";"Lee";"1574 Hudson Ave.";"";"Geelong";"VIC";"AU";"Victoria";"Australia";"Pacific";"2024-03-25";"";"1"
"22194";"Bruce";"";"Sai";"3648 El Dorado";"";"Lavender Bay";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2024-04-03";"";"1"
"22169";"Jenny";"B";"Li";"251 Steven Circle";"";"Melbourne";"VIC";"AU";"Victoria";"Australia";"Pacific";"2025-05-27";"";"1"
"22143";"Summer";"M";"Prasad";"2328 Elk Dr";"";"Cliffside";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-01-23";"";"1"
"22141";"Jesse";"E";"Carter";"6359 Sand Point Road";"";"Sooke";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-08-03";"";"1"
"22134";"Leonard";"L";"Raji";"2038 Encino Drive";"";"Burbank";"CA ";"US";"California";"Southwest";"North America";"2025-09-02";"";"1"
"22133";"Xavier";"C";"Adams";"4030 La Orinda Place";"";"Olympia";"WA ";"US";"Washington";"Northwest";"North America";"2025-04-26";"";"1"
"22126";"Rachel";"C";"Ward";"7694 Furness Street";"";"Burlingame";"CA ";"US";"California";"Southwest";"North America";"2025-07-28";"";"1"
"22110";"Eduardo";"";"King";"3348 Galindo Street";"";"Beaverton";"OR ";"US";"Oregon";"Northwest";"North America";"2025-12-01";"";"1"
"22093";"Sydney";"A";"Baker";"2959 Freda Drive";"";"Portland";"OR ";"US";"Oregon";"Northwest";"North America";"2025-04-23";"";"1"
"22076";"Nelson";"D";"Vazquez";"7888 Stanford Street";"";"Colma";"CA ";"US";"California";"Southwest";"North America";"2025-05-03";"";"1"
"22066";"Paula";"M";"Munoz";"3200 Sandalwood Dr";"";"Berkeley";"CA ";"US";"California";"Southwest";"North America";"2025-03-09";"";"1"
"22050";"Richard";"N";"Bailey";"5826 Limewood Pl.";"";"Burnaby";"BC ";"CA";"British Columbia";"Canada";"North America";"2023-02-04";"";"1"
"22033";"Marshall";"C";"Zhao";"6583 El Rancho Drive";"";"Springwood";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2024-03-19";"";"1"
"22032";"Ivan";"";"Fernandez";"3973 Gilardy Drive";"";"Melbourne";"VIC";"AU";"Victoria";"Australia";"Pacific";"2024-03-14";"";"1"
"13151";"Ethan";"M";"Moore";"9556 Baltic Sea Ct.";"";"Long Beach";"CA ";"US";"California";"Southwest";"North America";"2025-11-11";"";"1"
"13149";"Linda";"D";"Ferrier";"9381 Alpine Rd.";"";"Gold Coast";"QLD";"AU";"Queensland";"Australia";"Pacific";"2025-03-15";"";"1"
"13142";"Xavier";"L";"Moore";"7489 Relief Valley Ct";"";"Novato";"CA ";"US";"California";"Southwest";"North America";"2023-12-08";"";"1"
"13135";"Johnny";"A";"Rai";"104 Hilltop Dr.";"";"Springwood";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2024-05-16";"";"1"
"13118";"Sydney";"D";"Cook";"2297 Via Valencia";"";"Cranbourne";"VIC";"AU";"Victoria";"Australia";"Pacific";"2024-05-30";"";"1"
"13108";"Curtis";"A";"Wang";"9566 River Ash Court";"";"Bendigo";"VIC";"AU";"Victoria";"Australia";"Pacific";"2024-05-26";"";"1"
"13107";"Mary";"L";"Nelson";"Am Karlshof 2562";"";"Brisbane";"QLD";"AU";"Queensland";"Australia";"Pacific";"2024-05-11";"";"1"
"13100";"Jeremy";"M";"Perez";"3595 Santa Fe";"";"Novato";"CA ";"US";"California";"Southwest";"North America";"2025-03-25";"";"1"
"13083";"Jordyn";"";"Butler";"3838 Sanford St";"";"Walla Walla";"WA ";"US";"Washington";"Northwest";"North America";"2023-12-19";"";"1"
"13068";"Alexandria";"";"Morris";"7320 Blocking Circle";"";"Bellflower";"CA ";"US";"California";"Southwest";"North America";"2023-12-17";"";"1"
"13059";"Keith";"";"Deng";"4551 Thistle Circle";"";"Colma";"CA ";"US";"California";"Southwest";"North America";"2023-12-09";"";"1"
"13051";"Ethan";"";"Jones";"671 Deerwood Court";"";"Goulburn";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2024-03-19";"";"1"
"13041";"Cameron";"D";"Brown";"7900 Pacheco St.";"";"Melbourne";"VIC";"AU";"Victoria";"Australia";"Pacific";"2025-03-12";"";"1"
"13032";"Kevin";"";"Baker";"8614 Lagoon Court";"";"National City";"CA ";"US";"California";"Southwest";"North America";"2023-12-08";"";"1"
"13019";"Destiny";"A";"Murphy";"2012 Reisling Court";"";"San Carlos";"CA ";"US";"California";"Southwest";"North America";"2023-12-20";"";"1"
"13010";"Erica";"E";"Ye";"48 Lacanda Ct.";"";"Townsville";"QLD";"AU";"Queensland";"Australia";"Pacific";"2024-04-04";"";"1"
"13007";"Brooke";"";"Ward";"8250 Levee Rd";"";"Townsville";"QLD";"AU";"Queensland";"Australia";"Pacific";"2024-03-13";"";"1"
"12992";"Ernest";"M";"Zeng";"4620 Kane Circle";"";"Perth";"SA ";"AU";"South Australia";"Australia";"Pacific";"2025-02-28";"";"1"
"12991";"Jésus";"B";"Serrano";"7468 Lindley Ct.";"";"Darlinghurst";"NSW";"AU";"New South Wales";"Australia";"Pacific";"2024-03-25";"";"1"
"12974";"Marc";"";"Gill";"9800 St. George Dr";"";"Chula Vista";"CA ";"US";"California";"Southwest";"North America";"2025-12-23";"";"1"
"12965";"Cody";"A";"Bell";"89 Ancona Ct.";"";"National City";"CA ";"US";"California";"Southwest";"North America";"2025-01-12";"";"1"
"12959";"Sydney";"";"Carter";"873 Winding Lane";"";"Shawnee";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-06-16";"";"1"
"12943";"Caleb";"";"Perez";"5154 Brannan Pl.";"";"Grossmont";"CA ";"US";"California";"Southwest";"North America";"2025-04-02";"";"1"
"12941";"Maria";"";"Morgan";"2187 S. Rising Ave";"";"Lynnwood";"WA ";"US";"Washington";"Northwest";"North America";"2023-12-22";"";"1"
"12890";"Steven";"G";"Thorpe";"6186 Berry Court";"";"Novato";"CA ";"US";"California";"Southwest";"North America";"2025-12-13";"";"1"
"12882";"Eduardo";"";"Allen";"4497 Near Dr";"";"San Carlos";"CA ";"US";"California";"Southwest";"North America";"2023-11-25";"";"1"
"12875";"Brianna";"L";"Ross";"1666 Edward Avenue";"";"Bellingham";"WA ";"US";"Washington";"Northwest";"North America";"2025-11-19";"";"1"
"12867";"Laura";"J";"Ye";"Dunckerstr 55";"";"Paderborn";"NW ";"DE";"Nordrhein-Westfalen";"Germany";"Europe";"2024-11-18";"";"1"
"12866";"Janelle";"";"Fernandez";"100, boulevard d´Albi";"";"Paris";"75 ";"FR";"Seine (Paris)";"France";"Europe";"2023-10-19";"";"1"
"12850";"Johnny";"S";"Raji";"Galeriestr 2829";"";"Frankfurt";"BY ";"DE";"Bayern";"Germany";"Europe";"2024-12-04";"";"1"
"12848";"Brittney";"A";"Lu";"5511 Cape Cod Way";"";"Reading";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-05-06";"";"1"
"12840";"Naomi";"";"Sanz";"1013 Holiday Hills Dr.";"";"Gateshead";"ENG";"GB";"England";"United Kingdom";"Europe";"2025-02-03";"";"1"
"12833";"Sheena";"";"Goel";"Postfach 55 00 00";"";"Berlin";"HE ";"DE";"Hessen";"Germany";"Europe";"2024-12-01";"";"1"
"12806";"Ronnie";"L";"Zeng";"Nonnendamm 123";"";"München";"HH ";"DE";"Hamburg";"Germany";"Europe";"2024-10-26";"";"1"
"12793";"Jessie";"J";"Guo";"6024 Lacanda";"";"Chula Vista";"CA ";"US";"California";"Southwest";"North America";"2025-01-27";"";"1"
"12792";"Blake";"P";"White";"9922 Hawthorne Dr";"";"Bremerton";"WA ";"US";"Washington";"Northwest";"North America";"2025-12-14";"";"1"
"12781";"Emma";"";"James";"8626 Lillian Dr";"";"Langley";"BC ";"CA";"British Columbia";"Canada";"North America";"2025-05-26";"";"1"
"12775";"Connor";"S";"Griffin";"400 Matterhorn Court";"";"Palo Alto";"CA ";"US";"California";"Southwest";"North America";"2025-05-16";"";"1"
"26714";"Angela";"";"Long";"1727 The Trees Drive";"";"Ballard";"WA ";"US";"Washington";"Northwest";"North America";"2025-04-25";"";"1"
"26695";"Jocelyn";"D";"Diaz";"4444 Acardia Pl";"";"Lincoln Acres";"CA ";"US";"California";"Southwest";"North America";"2024-06-11";"";"1"
"26687";"Marshall";"";"Xu";"4553 Morello Ave";"";"Bellingham";"WA ";"US";"Washington";"Northwest";"North America";"2025-06-09";"";"1"
"26645";"Morgan";"S";"Richardson";"8736 E. 62nd Street";"";"Concord";"CA ";"US";"California";"Southwest";"North America";"2024-05-11";"";"1"
"26638";"Olivia";"V";"Flores";"7682 Alta Vista";"";"Tacoma";"WA ";"US";"Washington";"Northwest";"North America";"2024-05-18";"";"1"
"26630";"Vanessa";"";"Powell";"7503 Sheffield Place";"# 19";"Shawnee";"BC ";"CA";"British Columbia";"Canada";"North America";"2023-03-29";"";"1"
"26613";"Priscilla";"";"Lal";"5412 Iris Ct";"";"Burlingame";"CA ";"US";"California";"Southwest";"North America";"2025-12-27";"";"1"
"26611";"Kayla";"";"Henderson";"4173 Willow Pass Road";"";"Concord";"CA ";"US";"California";"Southwest";"North America";"2024-05-14";"";"1"
